cliente_id,plano,contrato,forma_pagamento,canal_aquisicao,tempo_cliente_meses,receita_mensal,desconto_pct,horas_uso_semana,queda_uso_30d_pct,dias_sem_acesso,nota_satisfacao,chamados_90d,falhas_pagamento_90d,reajuste_recente,cancelou_60d
CLI05853,Essencial,Mensal,Cartão,Busca orgânica,16,44.91,10,3.3,21.9,6,6,4,0,0,0
CLI05854,Essencial,Mensal,Débito automático,Parceiro,18,42.42,15,3.2,17.3,3,6,0,3,0,0
CLI05855,Essencial,Anual,Cartão,Mídia paga,13,49.9,0,2.3,86.5,13,3,3,0,1,1
CLI05856,Premium,Mensal,Débito automático,Busca orgânica,11,119.9,0,3.9,12.9,3,7,2,0,0,0
CLI05857,Plus,Anual,Débito automático,Indicação,18,79.9,0,3.1,38.2,7,7,1,1,0,0
CLI05858,Plus,Anual,Cartão,Mídia paga,22,79.9,0,3.7,41.9,5,6,1,1,0,0
CLI05859,Plus,Mensal,Débito automático,Mídia paga,12,71.91,10,3.8,35.6,5,8,0,1,0,0
CLI05860,Essencial,Anual,Cartão,Busca orgânica,10,42.42,15,0.5,15.9,3,10,1,0,0,0
CLI05861,Plus,Anual,Cartão,Mídia paga,92,75.9,5,6.1,88.2,9,5,1,0,0,0
CLI05862,Essencial,Anual,Débito automático,Busca orgânica,17,47.4,5,1.1,40.7,11,6,1,1,1,0
CLI05863,Plus,Mensal,Pix,Busca orgânica,28,75.9,5,4.9,37.3,7,7,0,0,0,0
CLI05864,Plus,Mensal,Cartão,Busca orgânica,37,79.9,0,2.4,6.1,2,8,0,1,0,0
CLI05865,Plus,Anual,Boleto,Indicação,31,75.9,5,5.0,18.9,7,7,1,1,0,0
CLI05866,Essencial,Mensal,Débito automático,Busca orgânica,40,49.9,0,7.5,44.9,15,8,0,0,1,0
CLI05867,Premium,Mensal,Cartão,Mídia paga,27,119.9,0,2.2,6.9,6,10,1,0,1,0
CLI05868,Plus,Mensal,Cartão,Indicação,6,71.91,10,4.7,29.5,6,6,0,1,0,0
CLI05869,Essencial,Anual,Débito automático,Busca orgânica,28,47.4,5,3.1,12.1,3,4,2,1,1,1
CLI05870,Essencial,Anual,Boleto,Busca orgânica,19,47.4,5,1.2,42.9,12,7,1,1,0,0
CLI05871,Plus,Anual,Pix,Busca orgânica,12,71.91,10,9.5,5.0,9,8,1,0,0,0
CLI05872,Essencial,Anual,Débito automático,Mídia paga,75,44.91,10,1.3,40.2,7,9,0,0,0,0
CLI05873,Essencial,Mensal,Pix,Mídia paga,5,49.9,0,0.8,13.0,5,10,0,1,1,0
CLI05874,Essencial,Mensal,Cartão,Mídia paga,34,44.91,10,2.0,57.2,5,7,0,0,1,1
CLI05875,Essencial,Mensal,Boleto,Busca orgânica,33,49.9,0,6.7,6.8,3,8,1,0,0,0
CLI05876,Plus,Mensal,Débito automático,Indicação,63,79.9,0,4.9,13.1,3,7,0,0,0,0
CLI05877,Plus,Mensal,Pix,Busca orgânica,30,63.92,20,9.2,43.7,7,7,0,0,0,0
CLI05878,Essencial,Anual,Débito automático,Mídia paga,16,42.42,15,3.9,15.3,6,4,2,1,0,0
CLI05879,Plus,Mensal,Pix,Indicação,4,75.9,5,6.9,46.4,8,10,0,1,0,0
CLI05880,Essencial,Mensal,Cartão,Mídia paga,5,49.9,0,1.3,16.4,6,7,2,1,1,0
CLI05881,Essencial,Mensal,Débito automático,Parceiro,17,47.4,5,0.7,51.2,11,5,3,0,0,0
CLI05882,Essencial,Mensal,Cartão,Mídia paga,57,47.4,5,4.5,0.9,6,7,0,0,0,0
CLI05883,Plus,Mensal,Cartão,Busca orgânica,6,79.9,0,2.7,18.3,6,9,0,0,0,0
CLI05884,Premium,Mensal,Cartão,Mídia paga,27,119.9,0,1.5,19.5,5,9,0,1,0,0
CLI05885,Plus,Mensal,Cartão,Busca orgânica,53,75.9,5,6.2,22.5,7,10,0,0,1,0
CLI05886,Essencial,Mensal,Boleto,Parceiro,71,42.42,15,3.9,11.2,6,10,0,0,1,0
CLI05887,Essencial,Anual,Cartão,Busca orgânica,20,49.9,0,8.0,40.7,9,7,0,1,0,0
CLI05888,Essencial,Anual,Cartão,Mídia paga,3,42.42,15,2.4,23.2,7,8,0,1,0,1
CLI05889,Premium,Anual,Débito automático,Indicação,48,119.9,0,5.3,6.3,1,8,0,0,0,0
CLI05890,Essencial,Mensal,Débito automático,Mídia paga,17,49.9,0,4.4,46.8,6,7,0,1,0,1
CLI05891,Premium,Mensal,Débito automático,Busca orgânica,35,101.92,15,15.6,44.0,10,5,2,0,0,0
CLI05892,Plus,Mensal,Boleto,Indicação,35,79.9,0,8.6,29.5,8,10,0,1,0,0
CLI05893,Plus,Anual,Débito automático,Busca orgânica,11,71.91,10,2.0,25.2,6,5,0,0,1,0
CLI05894,Premium,Mensal,Débito automático,Indicação,2,113.9,5,4.7,19.0,9,9,1,0,0,0
CLI05895,Essencial,Mensal,Cartão,Indicação,27,49.9,0,3.4,9.2,10,7,1,2,1,0
CLI05896,Plus,Anual,Cartão,Parceiro,43,71.91,10,4.4,11.0,8,7,2,0,0,0
CLI05897,Essencial,Anual,Cartão,Indicação,50,49.9,0,1.5,10.2,8,8,1,0,0,0
CLI05898,Premium,Mensal,Débito automático,Mídia paga,32,107.91,10,14.7,24.6,4,6,1,0,0,0
CLI05899,Plus,Anual,Débito automático,Indicação,41,75.9,5,3.5,26.7,6,6,2,1,1,0
CLI05900,Essencial,Mensal,Débito automático,Mídia paga,14,44.91,10,0.9,7.6,4,8,0,0,0,0
CLI05901,Premium,Mensal,Pix,Parceiro,53,119.9,0,4.9,13.0,9,6,1,0,0,0
CLI05902,Essencial,Mensal,Débito automático,Busca orgânica,45,47.4,5,4.9,0.2,3,5,1,0,0,0
CLI05903,Essencial,Anual,Cartão,Parceiro,37,47.4,5,6.5,28.3,6,7,1,0,0,0
CLI05904,Plus,Mensal,Cartão,Mídia paga,15,67.92,15,2.8,6.7,4,7,1,1,0,0
CLI05905,Plus,Anual,Pix,Mídia paga,25,67.92,15,4.6,30.6,8,6,0,0,1,0
CLI05906,Premium,Mensal,Cartão,Indicação,19,113.9,5,5.9,30.8,7,8,0,2,0,0
CLI05907,Plus,Mensal,Boleto,Parceiro,20,79.9,0,4.6,29.0,7,8,0,1,1,0
CLI05908,Plus,Anual,Cartão,Mídia paga,40,75.9,5,10.8,38.6,17,6,1,1,0,0
CLI05909,Essencial,Anual,Cartão,Indicação,37,44.91,10,1.4,3.9,6,7,1,0,0,0
CLI05910,Essencial,Anual,Débito automático,Indicação,3,49.9,0,9.4,20.6,8,9,0,0,0,0
CLI05911,Premium,Anual,Cartão,Busca orgânica,14,95.92,20,1.2,30.9,3,5,1,1,1,0
CLI05912,Essencial,Anual,Pix,Indicação,33,44.91,10,2.7,8.7,3,6,3,0,0,0
CLI05913,Plus,Mensal,Cartão,Busca orgânica,21,75.9,5,9.2,3.0,6,9,0,1,0,0
CLI05914,Essencial,Anual,Cartão,Parceiro,9,44.91,10,7.0,6.5,7,6,0,0,1,0
CLI05915,Essencial,Mensal,Débito automático,Mídia paga,49,42.42,15,6.0,6.5,3,8,1,0,1,0
CLI05916,Plus,Mensal,Cartão,Busca orgânica,96,75.9,5,3.5,9.7,3,5,1,1,1,0
CLI05917,Plus,Mensal,Pix,Busca orgânica,9,79.9,0,10.1,13.2,4,7,0,0,0,0
CLI05918,Plus,Mensal,Cartão,Mídia paga,4,71.91,10,10.6,16.9,11,8,0,0,0,0
CLI05919,Premium,Mensal,Pix,Parceiro,68,119.9,0,11.4,20.2,7,7,3,0,1,0
CLI05920,Essencial,Mensal,Cartão,Mídia paga,13,49.9,0,0.8,10.7,6,7,3,1,0,0
CLI05921,Plus,Mensal,Cartão,Mídia paga,41,79.9,0,2.4,32.4,6,7,1,0,0,0
CLI05922,Essencial,Anual,Débito automático,Mídia paga,12,44.91,10,3.8,13.8,3,8,0,0,1,0
CLI05923,Plus,Anual,Pix,Busca orgânica,78,67.92,15,8.0,26.1,7,7,1,0,0,0
CLI05924,Essencial,Mensal,Boleto,Indicação,44,44.91,10,1.5,32.5,6,5,0,0,0,0
CLI05925,Plus,Anual,Débito automático,Mídia paga,13,79.9,0,3.3,38.4,6,4,2,1,0,0
CLI05926,Essencial,Mensal,Pix,Mídia paga,11,49.9,0,2.8,30.2,10,8,1,0,0,0
CLI05927,Plus,Mensal,Cartão,Mídia paga,12,63.92,20,4.5,41.2,10,8,1,0,0,0
CLI05928,Plus,Anual,Débito automático,Mídia paga,17,71.91,10,5.6,3.6,1,6,0,0,0,0
CLI05929,Premium,Mensal,Pix,Busca orgânica,51,119.9,0,9.0,12.2,5,7,3,0,0,0
CLI05930,Essencial,Anual,Débito automático,Busca orgânica,4,44.91,10,0.5,16.9,8,4,2,0,0,0
CLI05931,Premium,Mensal,Pix,Mídia paga,14,107.91,10,8.9,36.9,8,7,0,0,0,0
CLI05932,Essencial,Mensal,Cartão,Busca orgânica,45,44.91,10,4.9,21.9,9,6,1,1,0,0
CLI05933,Essencial,Mensal,Débito automático,Indicação,45,49.9,0,2.5,31.2,7,8,0,1,0,0
CLI05934,Essencial,Anual,Débito automático,Mídia paga,54,44.91,10,5.4,19.0,4,10,0,0,0,0
CLI05935,Essencial,Mensal,Cartão,Busca orgânica,7,49.9,0,2.1,31.9,6,8,1,0,0,1
CLI05936,Plus,Mensal,Débito automático,Mídia paga,20,67.92,15,8.2,48.4,9,7,1,0,0,0
CLI05937,Essencial,Mensal,Pix,Mídia paga,13,44.91,10,3.2,12.3,6,7,0,0,0,0
CLI05938,Essencial,Anual,Pix,Mídia paga,72,42.42,15,1.7,29.2,5,6,0,0,0,0
CLI05939,Plus,Mensal,Débito automático,Parceiro,27,79.9,0,8.2,17.0,8,5,1,0,0,1
CLI05940,Premium,Anual,Cartão,Busca orgânica,11,119.9,0,10.6,49.8,11,6,2,1,0,0
CLI05941,Plus,Mensal,Cartão,Parceiro,69,75.9,5,9.4,28.2,9,6,2,2,1,0
CLI05942,Plus,Mensal,Cartão,Mídia paga,22,79.9,0,6.1,19.1,6,4,0,1,1,0
CLI05943,Essencial,Mensal,Boleto,Mídia paga,26,49.9,0,3.6,23.0,7,5,1,0,0,0
CLI05944,Plus,Mensal,Cartão,Mídia paga,80,71.91,10,2.8,5.1,5,7,0,1,1,0
CLI05945,Essencial,Anual,Débito automático,Indicação,28,49.9,0,1.4,5.7,7,7,0,0,0,0
CLI05946,Essencial,Anual,Débito automático,Busca orgânica,58,49.9,0,8.3,45.3,9,8,1,0,1,0
CLI05947,Essencial,Mensal,Débito automático,Indicação,17,42.42,15,0.8,26.2,11,6,1,0,0,0
CLI05948,Plus,Mensal,Cartão,Mídia paga,43,79.9,0,5.8,17.0,9,7,1,0,0,0
CLI05949,Essencial,Mensal,Cartão,Indicação,29,42.42,15,1.2,4.2,3,8,1,0,1,0
CLI05950,Plus,Anual,Boleto,Indicação,48,75.9,5,5.8,1.4,2,9,0,0,0,0
CLI05951,Essencial,Anual,Pix,Parceiro,27,44.91,10,5.8,19.5,9,8,1,0,0,0
CLI05952,Essencial,Anual,Cartão,Parceiro,26,49.9,0,4.4,2.9,1,10,0,0,0,0
CLI05953,Essencial,Mensal,Cartão,Mídia paga,56,47.4,5,1.2,49.4,8,5,2,1,0,0
CLI05954,Essencial,Mensal,Débito automático,Busca orgânica,14,42.42,15,2.8,15.1,2,7,0,0,0,0
CLI05955,Essencial,Anual,Boleto,Mídia paga,16,44.91,10,4.0,1.3,2,8,0,0,0,0
CLI05956,Plus,Mensal,Pix,Parceiro,89,79.9,0,1.9,11.4,4,8,1,0,0,0
CLI05957,Plus,Anual,Cartão,Indicação,13,79.9,0,4.4,25.6,10,7,0,1,0,0
CLI05958,Essencial,Anual,Débito automático,Indicação,18,49.9,0,3.2,22.2,7,9,1,2,0,0
CLI05959,Plus,Anual,Cartão,Parceiro,14,71.91,10,2.8,22.1,8,8,0,0,0,0
CLI05960,Essencial,Mensal,Boleto,Indicação,16,47.4,5,2.7,24.1,4,8,0,1,1,0
CLI05961,Essencial,Mensal,Cartão,Mídia paga,7,47.4,5,4.9,41.3,7,8,0,1,1,0
CLI05962,Essencial,Anual,Cartão,Mídia paga,37,42.42,15,3.0,54.6,14,9,0,1,0,0
CLI05963,Plus,Mensal,Cartão,Busca orgânica,42,75.9,5,7.9,6.3,3,6,1,0,0,0
CLI05964,Essencial,Anual,Cartão,Indicação,3,47.4,5,5.2,14.3,8,5,1,1,1,0
CLI05965,Plus,Mensal,Cartão,Mídia paga,19,79.9,0,8.1,15.4,7,5,0,1,0,0
CLI05966,Essencial,Anual,Débito automático,Mídia paga,19,44.91,10,3.1,60.9,14,8,0,1,0,0
CLI05967,Plus,Anual,Pix,Parceiro,9,75.9,5,6.7,27.3,3,5,0,0,0,0
CLI05968,Essencial,Mensal,Débito automático,Busca orgânica,9,39.92,20,5.4,36.8,6,6,0,0,0,0
CLI05969,Plus,Mensal,Cartão,Parceiro,18,79.9,0,6.2,11.5,5,8,1,1,0,0
CLI05970,Plus,Mensal,Cartão,Indicação,55,79.9,0,8.7,36.7,10,4,1,0,1,1
CLI05971,Essencial,Anual,Pix,Indicação,30,49.9,0,0.7,21.8,8,10,0,0,1,0
CLI05972,Essencial,Mensal,Pix,Parceiro,31,44.91,10,7.9,51.6,9,5,1,0,0,0
CLI05973,Plus,Mensal,Cartão,Indicação,15,75.9,5,5.5,21.3,5,8,0,0,0,0
CLI05974,Premium,Anual,Débito automático,Indicação,9,119.9,0,8.8,15.8,5,5,2,0,0,0
CLI05975,Premium,Anual,Cartão,Indicação,80,119.9,0,21.8,5.6,2,10,0,0,0,0
CLI05976,Essencial,Anual,Cartão,Mídia paga,54,49.9,0,5.8,19.1,3,7,0,0,0,0
CLI05977,Plus,Mensal,Cartão,Mídia paga,51,79.9,0,3.1,53.5,6,8,0,0,0,0
CLI05978,Essencial,Anual,Débito automático,Parceiro,31,49.9,0,5.6,51.4,9,8,0,1,0,0
CLI05979,Essencial,Anual,Cartão,Indicação,48,47.4,5,9.1,25.2,8,10,0,1,0,0
CLI05980,Plus,Mensal,Cartão,Busca orgânica,39,67.92,15,6.0,29.5,6,7,0,0,0,0
CLI05981,Plus,Anual,Pix,Busca orgânica,11,75.9,5,4.3,10.2,6,4,0,0,0,0
CLI05982,Plus,Mensal,Cartão,Parceiro,82,71.91,10,11.2,21.6,5,7,1,1,0,0
CLI05983,Premium,Anual,Cartão,Mídia paga,48,113.9,5,8.3,10.8,4,8,0,0,1,0
CLI05984,Essencial,Anual,Débito automático,Busca orgânica,22,49.9,0,1.9,8.5,3,8,0,0,0,0
CLI05985,Plus,Anual,Pix,Busca orgânica,8,63.92,20,4.0,16.9,11,7,0,0,0,0
CLI05986,Essencial,Mensal,Cartão,Busca orgânica,9,49.9,0,4.1,45.5,12,9,0,0,0,0
CLI05987,Essencial,Mensal,Cartão,Mídia paga,31,39.92,20,0.9,33.1,9,8,0,1,0,0
CLI05988,Essencial,Mensal,Cartão,Busca orgânica,23,39.92,20,6.1,0.7,2,8,0,0,0,0
CLI05989,Premium,Anual,Boleto,Mídia paga,16,119.9,0,3.9,4.4,5,8,1,0,0,1
CLI05990,Plus,Anual,Débito automático,Busca orgânica,31,79.9,0,4.9,1.9,3,8,0,0,1,0
CLI05991,Essencial,Mensal,Cartão,Indicação,25,49.9,0,6.1,31.0,2,8,0,0,0,0
CLI05992,Plus,Mensal,Boleto,Mídia paga,21,71.91,10,8.0,18.1,8,8,0,0,0,0
CLI05993,Premium,Anual,Cartão,Mídia paga,10,113.9,5,8.8,13.8,4,6,2,0,0,0
CLI05994,Premium,Mensal,Cartão,Indicação,25,101.92,15,2.2,38.2,8,7,1,0,0,0
CLI05995,Plus,Mensal,Boleto,Mídia paga,61,63.92,20,6.4,7.9,3,7,0,1,1,0
CLI05996,Essencial,Mensal,Débito automático,Mídia paga,9,47.4,5,2.1,42.4,5,4,1,1,0,0
CLI05997,Plus,Mensal,Pix,Mídia paga,58,79.9,0,3.5,56.7,16,6,0,0,0,0
CLI05998,Plus,Mensal,Pix,Mídia paga,60,63.92,20,7.4,46.7,9,5,0,1,0,0
CLI05999,Premium,Anual,Boleto,Mídia paga,29,113.9,5,3.3,11.3,4,7,1,2,0,0
CLI06000,Plus,Mensal,Cartão,Busca orgânica,29,75.9,5,6.7,9.2,4,5,0,0,0,0
CLI06001,Essencial,Mensal,Cartão,Indicação,27,44.91,10,7.4,58.3,10,7,0,1,0,0
CLI06002,Essencial,Anual,Cartão,Busca orgânica,34,44.91,10,3.1,29.8,8,5,1,0,1,0
CLI06003,Plus,Anual,Boleto,Indicação,19,75.9,5,10.0,64.0,8,6,0,0,1,0
CLI06004,Essencial,Mensal,Cartão,Mídia paga,39,49.9,0,2.9,33.6,7,6,2,0,0,0
CLI06005,Essencial,Anual,Cartão,Mídia paga,4,44.91,10,2.3,14.5,6,7,1,0,0,0
CLI06006,Plus,Anual,Cartão,Indicação,96,75.9,5,3.5,21.4,6,8,1,0,0,0
CLI06007,Plus,Anual,Cartão,Parceiro,44,75.9,5,7.7,39.0,7,9,0,0,0,0
CLI06008,Premium,Mensal,Débito automático,Parceiro,31,119.9,0,5.9,64.1,7,5,0,0,0,0
CLI06009,Plus,Mensal,Cartão,Indicação,43,79.9,0,3.6,24.9,5,10,0,1,0,0
CLI06010,Premium,Mensal,Débito automático,Busca orgânica,27,119.9,0,15.6,30.4,7,7,2,1,0,0
CLI06011,Plus,Anual,Débito automático,Indicação,40,71.91,10,11.0,52.2,11,6,1,0,0,0
CLI06012,Plus,Anual,Pix,Parceiro,27,71.91,10,4.7,23.5,8,7,1,0,0,0
CLI06013,Essencial,Mensal,Débito automático,Mídia paga,19,49.9,0,2.9,32.9,11,6,1,0,1,1
CLI06014,Plus,Mensal,Cartão,Mídia paga,36,75.9,5,1.3,8.8,4,5,2,1,1,0
CLI06015,Essencial,Mensal,Pix,Parceiro,31,44.91,10,2.8,42.5,10,10,0,0,0,0
CLI06016,Essencial,Mensal,Pix,Mídia paga,38,47.4,5,0.9,33.1,4,7,1,0,0,0
CLI06017,Essencial,Anual,Cartão,Mídia paga,17,44.91,10,4.3,2.5,4,9,0,0,1,0
CLI06018,Premium,Mensal,Cartão,Busca orgânica,5,95.92,20,1.6,39.1,9,5,3,0,0,1
CLI06019,Plus,Anual,Pix,Indicação,30,79.9,0,4.6,1.4,5,7,0,1,1,0
CLI06020,Premium,Mensal,Pix,Busca orgânica,42,107.91,10,6.5,35.9,5,6,1,0,0,0
CLI06021,Premium,Anual,Débito automático,Parceiro,81,119.9,0,7.6,15.7,4,10,0,0,0,0
CLI06022,Premium,Anual,Cartão,Indicação,35,113.9,5,27.9,39.0,6,7,0,0,0,0
CLI06023,Essencial,Mensal,Cartão,Busca orgânica,12,42.42,15,0.9,13.7,8,8,1,1,0,0
CLI06024,Premium,Anual,Boleto,Mídia paga,56,101.92,15,16.2,34.7,6,7,1,0,0,0
CLI06025,Premium,Anual,Cartão,Indicação,28,113.9,5,13.5,48.5,8,5,1,2,0,0
CLI06026,Premium,Anual,Boleto,Mídia paga,56,101.92,15,7.5,12.5,4,10,0,0,0,0
CLI06027,Essencial,Mensal,Débito automático,Indicação,16,47.4,5,7.8,43.6,6,6,0,0,0,0
CLI06028,Essencial,Mensal,Pix,Indicação,24,44.91,10,7.7,24.8,8,8,0,1,0,0
CLI06029,Premium,Mensal,Cartão,Busca orgânica,44,113.9,5,11.3,20.9,8,7,4,1,0,0
CLI06030,Essencial,Anual,Débito automático,Mídia paga,48,47.4,5,2.0,69.6,5,6,0,0,1,0
CLI06031,Essencial,Mensal,Boleto,Indicação,33,49.9,0,2.4,53.2,16,5,3,1,0,0
CLI06032,Essencial,Anual,Débito automático,Busca orgânica,37,42.42,15,5.4,4.6,2,7,1,0,0,0
CLI06033,Essencial,Mensal,Débito automático,Mídia paga,47,49.9,0,2.1,38.8,8,7,0,0,1,0
CLI06034,Essencial,Anual,Pix,Busca orgânica,26,49.9,0,1.7,25.6,6,10,1,0,0,0
CLI06035,Premium,Mensal,Cartão,Busca orgânica,28,119.9,0,8.8,46.3,6,4,2,0,1,0
CLI06036,Premium,Mensal,Boleto,Busca orgânica,80,119.9,0,5.3,61.9,10,7,0,0,1,1
CLI06037,Premium,Mensal,Cartão,Parceiro,17,119.9,0,2.7,12.2,5,7,1,0,0,0
CLI06038,Essencial,Mensal,Pix,Mídia paga,7,49.9,0,1.4,85.1,10,7,0,1,1,0
CLI06039,Essencial,Anual,Cartão,Indicação,28,47.4,5,6.9,30.7,4,8,2,0,0,0
CLI06040,Essencial,Mensal,Débito automático,Mídia paga,28,42.42,15,8.0,10.3,2,8,0,0,0,0
CLI06041,Essencial,Mensal,Débito automático,Busca orgânica,10,49.9,0,1.1,67.3,12,5,1,0,0,0
CLI06042,Essencial,Anual,Pix,Busca orgânica,27,44.91,10,5.1,42.8,7,8,1,0,0,0
CLI06043,Plus,Mensal,Cartão,Busca orgânica,7,71.91,10,11.8,23.5,9,9,1,1,0,0
CLI06044,Premium,Mensal,Cartão,Mídia paga,16,113.9,5,7.4,20.5,5,6,4,0,0,0
CLI06045,Plus,Anual,Cartão,Mídia paga,35,79.9,0,0.9,49.7,13,7,0,0,0,0
CLI06046,Essencial,Mensal,Boleto,Mídia paga,8,42.42,15,3.2,7.7,3,6,0,1,0,0
CLI06047,Essencial,Mensal,Cartão,Indicação,21,44.91,10,4.5,10.8,0,8,0,1,0,0
CLI06048,Essencial,Mensal,Boleto,Mídia paga,4,49.9,0,2.8,75.7,14,4,1,0,0,1
CLI06049,Essencial,Mensal,Cartão,Busca orgânica,17,49.9,0,11.2,44.5,8,3,0,2,0,0
CLI06050,Plus,Mensal,Débito automático,Busca orgânica,56,71.91,10,5.2,31.6,9,7,0,0,0,0
CLI06051,Essencial,Anual,Pix,Parceiro,96,42.42,15,6.9,32.9,12,7,1,0,0,0
CLI06052,Plus,Mensal,Débito automático,Parceiro,23,71.91,10,4.9,19.0,7,9,0,0,0,0
CLI06053,Premium,Anual,Pix,Parceiro,34,119.9,0,14.4,8.7,2,5,1,0,1,0
CLI06054,Essencial,Mensal,Débito automático,Mídia paga,10,49.9,0,1.6,5.8,8,9,1,0,0,0
CLI06055,Essencial,Mensal,Débito automático,Mídia paga,32,47.4,5,1.5,46.7,10,7,1,0,0,1
CLI06056,Essencial,Mensal,Cartão,Busca orgânica,62,47.4,5,0.9,16.4,5,6,0,0,1,0
CLI06057,Essencial,Mensal,Boleto,Parceiro,27,47.4,5,0.3,36.0,8,6,1,0,0,0
CLI06058,Plus,Mensal,Pix,Busca orgânica,51,75.9,5,5.5,14.7,4,7,0,0,0,0
CLI06059,Plus,Anual,Cartão,Indicação,16,71.91,10,2.1,11.1,6,6,0,1,0,0
CLI06060,Premium,Anual,Cartão,Indicação,5,113.9,5,2.8,34.8,7,6,0,2,0,0
CLI06061,Plus,Anual,Pix,Mídia paga,20,79.9,0,5.6,18.6,6,7,1,0,1,0
CLI06062,Essencial,Mensal,Débito automático,Busca orgânica,15,49.9,0,6.6,32.9,12,9,2,0,0,0
CLI06063,Essencial,Anual,Débito automático,Mídia paga,49,47.4,5,5.8,71.2,8,7,0,0,0,0
CLI06064,Essencial,Mensal,Cartão,Mídia paga,50,49.9,0,1.1,21.7,3,8,0,0,0,0
CLI06065,Essencial,Anual,Débito automático,Busca orgânica,9,47.4,5,3.1,31.9,5,8,0,0,1,0
CLI06066,Premium,Anual,Cartão,Mídia paga,36,119.9,0,2.9,7.3,6,9,1,1,0,0
CLI06067,Plus,Mensal,Cartão,Mídia paga,43,75.9,5,5.2,19.5,7,5,2,1,1,1
CLI06068,Essencial,Mensal,Débito automático,Indicação,18,49.9,0,6.9,36.5,5,6,0,0,0,0
CLI06069,Essencial,Anual,Cartão,Indicação,28,49.9,0,1.9,12.5,9,8,0,0,0,0
CLI06070,Essencial,Mensal,Cartão,Mídia paga,40,49.9,0,4.5,10.1,6,8,1,0,1,0
CLI06071,Premium,Anual,Cartão,Indicação,53,107.91,10,12.6,32.9,9,6,0,0,0,0
CLI06072,Essencial,Anual,Cartão,Busca orgânica,29,44.91,10,4.4,61.5,9,5,3,0,1,1
CLI06073,Essencial,Mensal,Cartão,Parceiro,34,47.4,5,6.2,72.1,12,6,1,3,0,1
CLI06074,Essencial,Mensal,Cartão,Indicação,43,39.92,20,3.8,33.1,10,7,1,0,1,0
CLI06075,Plus,Mensal,Pix,Busca orgânica,9,75.9,5,6.0,56.8,18,6,3,0,0,0
CLI06076,Plus,Anual,Boleto,Busca orgânica,3,79.9,0,4.3,13.8,7,5,2,2,1,1
CLI06077,Plus,Mensal,Cartão,Busca orgânica,39,67.92,15,1.3,33.0,5,6,0,1,0,0
CLI06078,Essencial,Mensal,Débito automático,Busca orgânica,30,47.4,5,2.1,25.6,6,6,5,0,0,0
CLI06079,Essencial,Mensal,Débito automático,Busca orgânica,9,49.9,0,9.2,43.0,6,5,1,1,1,0
CLI06080,Premium,Anual,Cartão,Mídia paga,41,113.9,5,10.2,23.3,7,8,1,0,0,0
CLI06081,Essencial,Anual,Cartão,Mídia paga,8,49.9,0,2.3,50.0,8,5,1,1,0,1
CLI06082,Essencial,Mensal,Cartão,Busca orgânica,28,42.42,15,6.9,13.3,9,6,2,0,0,0
CLI06083,Plus,Anual,Débito automático,Parceiro,39,67.92,15,6.1,25.1,9,8,0,0,0,0
CLI06084,Essencial,Anual,Débito automático,Indicação,50,42.42,15,1.3,24.3,8,7,0,1,0,0
CLI06085,Essencial,Anual,Cartão,Busca orgânica,20,47.4,5,3.2,23.8,7,8,0,0,0,0
CLI06086,Plus,Mensal,Cartão,Mídia paga,47,79.9,0,3.0,12.2,7,9,2,2,0,0
CLI06087,Plus,Mensal,Cartão,Mídia paga,22,79.9,0,3.9,8.3,4,10,0,0,0,0
CLI06088,Essencial,Anual,Pix,Parceiro,12,44.91,10,5.5,25.2,8,5,4,0,0,0
CLI06089,Essencial,Mensal,Cartão,Mídia paga,16,49.9,0,0.7,15.9,3,8,1,1,0,0
CLI06090,Plus,Mensal,Pix,Parceiro,18,79.9,0,3.1,8.6,4,7,0,0,0,0
CLI06091,Essencial,Anual,Pix,Indicação,1,49.9,0,1.6,55.2,15,5,1,0,0,0
CLI06092,Essencial,Mensal,Débito automático,Indicação,43,39.92,20,0.7,34.7,11,5,4,0,0,0
CLI06093,Plus,Mensal,Cartão,Busca orgânica,34,67.92,15,2.9,29.2,4,9,0,1,0,0
CLI06094,Plus,Mensal,Cartão,Mídia paga,16,71.91,10,8.5,53.8,7,7,0,0,0,0
CLI06095,Premium,Mensal,Cartão,Indicação,35,107.91,10,6.2,11.5,1,8,1,2,1,0
CLI06096,Essencial,Mensal,Débito automático,Busca orgânica,8,42.42,15,1.3,11.5,2,7,3,0,0,1
CLI06097,Essencial,Mensal,Cartão,Parceiro,36,49.9,0,6.8,25.8,4,4,3,0,0,1
CLI06098,Plus,Mensal,Cartão,Mídia paga,41,75.9,5,1.4,43.8,5,6,1,0,0,0
CLI06099,Plus,Anual,Cartão,Busca orgânica,7,75.9,5,9.2,1.0,1,9,2,0,0,0
CLI06100,Essencial,Mensal,Débito automático,Indicação,45,49.9,0,3.3,15.6,6,9,0,0,0,0
CLI06101,Plus,Mensal,Pix,Mídia paga,22,71.91,10,4.6,38.6,5,8,0,0,0,0
CLI06102,Essencial,Anual,Débito automático,Parceiro,22,49.9,0,8.3,43.4,6,6,2,0,0,0
CLI06103,Premium,Mensal,Débito automático,Mídia paga,7,113.9,5,5.9,13.5,7,8,0,1,0,0
CLI06104,Premium,Mensal,Débito automático,Indicação,50,107.91,10,6.7,32.3,9,8,1,1,0,0
